STATION,NAME,DATE,SNOW,PRCP,RAIN_OLD,RAIN
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/1/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/2/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/3/2020,0,0.75,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/4/2020,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/5/2020,0,0.17,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/6/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/7/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/8/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/9/2020,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/10/2020,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/11/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/12/2020,0,0.3,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/13/2020,0,0.39,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/14/2020,0,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/15/2020,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/16/2020,0,0.67,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/17/2020,0,0.75,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/18/2020,0,0.44,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/19/2020,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/20/2020,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/21/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/22/2020,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/23/2020,0,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/24/2020,0,0.41,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/25/2020,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/26/2020,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/27/2020,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/28/2020,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/29/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/30/2020,0,0.39,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/1/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/2/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/3/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/4/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/5/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/6/2020,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/7/2020,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/8/2020,0,0.47,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/9/2020,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/10/2020,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/11/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/12/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/13/2020,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/14/2020,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/15/2020,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/16/2020,0,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/17/2020,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/18/2020,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/19/2020,0,0.6,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/20/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/21/2020,0.2,2.19,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/22/2020,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/23/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/24/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/25/2020,0,0.41,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/26/2020,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/27/2020,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/28/2020,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/29/2020,0,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/30/2020,0,0.58,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/31/2020,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/1/2021,0,0.3,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/2/2021,0,1.21,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/3/2021,0,0.24,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/4/2021,0,0.64,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/5/2021,0,0.76,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/6/2021,0,0.16,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/7/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/8/2021,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/10/2021,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/11/2021,0,0.91,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/12/2021,0,1.5,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/13/2021,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/14/2021,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/15/2021,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/16/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/17/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/21/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/24/2021,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/27/2021,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/28/2021,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/29/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/30/2021,0,0.25,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/31/2021,0,0.27,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/1/2021,0,0.94,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/2/2021,0,0.48,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/3/2021,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/4/2021,0,0.15,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/5/2021,0,0.12,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/7/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/8/2021,0,0.31,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/11/2021,0.5,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/12/2021,1.1,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/13/2021,6.1,0.59,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/14/2021,1.3,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/15/2021,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/16/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/17/2021,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/18/2021,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/19/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/20/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/21/2021,0,0.16,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/22/2021,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/24/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/25/2021,0,0.2,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/26/2021,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/27/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/28/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/2/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/3/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/4/2021,0,0.37,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/5/2021,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/7/2021,0,0.39,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/9/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/12/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/14/2021,0,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/15/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/18/2021,0,0.2,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/19/2021,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/20/2021,0,0.37,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/21/2021,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/22/2021,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/24/2021,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/25/2021,0,0.52,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/27/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/28/2021,0,0.25,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/31/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/3/2021,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/4/2021,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/5/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/7/2021,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/8/2021,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/9/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/10/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/12/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/14/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/15/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/17/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/18/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/19/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/23/2021,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/24/2021,0,0.37,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/25/2021,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/27/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/28/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/30/2021,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/3/2021,0,0.58,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/4/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/5/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/6/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/7/2021,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/9/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/10/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/11/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/12/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/13/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/14/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/15/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/16/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/17/2021,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/18/2021,0,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/19/2021,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/20/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/21/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/22/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/23/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/24/2021,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/25/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/26/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/27/2021,0,0.3,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/28/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/29/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/30/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",5/31/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/1/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/2/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/3/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/4/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/5/2021,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/6/2021,0,0.64,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/7/2021,0,0.22,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/8/2021,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",6/9/2021,0,0,No Rain,No Rain
